hcode,hydrocode,varname,propval,proptext,propname,propcode,entity_type
,12153098,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153114,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153116,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12153128,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153132,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153134,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153136,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153142,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153148,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153150,aqbio_nt_total_icthy,9,,aqbio_nt_total_icthy,,dh_feature
,12153154,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153168,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153172,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153174,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153176,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153184,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153190,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153196,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153206,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153208,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153212,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153216,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153218,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153226,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,12153228,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153234,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153242,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153248,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153260,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153262,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153264,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153270,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153272,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153274,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153278,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12153290,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153302,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153304,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153308,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153316,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153318,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153320,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153322,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153328,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153330,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153332,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153334,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,12153342,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153344,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153356,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153358,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153364,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153366,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153370,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153376,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153378,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153390,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153396,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153406,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12153408,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153412,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153420,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153428,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153430,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153432,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153444,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153448,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153462,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153464,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153466,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153468,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12153474,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153492,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153494,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153506,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,12153510,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153512,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153514,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153516,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153520,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153522,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153542,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12153544,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153550,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153556,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153558,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153560,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153564,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153566,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153568,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,12153574,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153592,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,12153594,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153608,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153614,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153618,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12153622,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153630,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153640,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153644,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153652,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,12153658,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153664,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153666,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153668,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12153670,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153672,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153680,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153688,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,12153690,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153702,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153710,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153714,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153716,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,12153720,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153722,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153726,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153728,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153734,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153736,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153738,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,12153740,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153748,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153754,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153764,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153766,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153774,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153776,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153778,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153782,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153800,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153834,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12153858,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153902,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153910,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153918,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153926,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12153930,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153934,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12153948,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153950,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153952,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153954,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153964,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153970,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153972,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153982,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153984,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153990,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153994,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12154000,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154008,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154012,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154016,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154018,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154020,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12154032,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12154038,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154044,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154046,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154060,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154076,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154082,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154084,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154140,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154256,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154260,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,12154262,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12154268,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154272,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154278,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,12154282,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154284,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154286,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12154292,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154294,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,12154298,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154300,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154302,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12154304,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154310,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154318,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12154322,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,12154326,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154328,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154348,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,12154352,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12154354,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12154358,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12154360,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12154364,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154366,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154378,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,12154384,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12154388,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154390,aqbio_nt_total_icthy,8,,aqbio_nt_total_icthy,,dh_feature
,12154400,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,12154406,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12154412,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12154414,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,12154424,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154426,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12154436,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,12154450,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,12154458,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12154462,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12154470,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,12154474,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12154478,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12157220,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12995372,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12995384,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12995514,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12995560,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12995598,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12995742,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12995806,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12995854,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12997246,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12997248,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12997310,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12997312,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12997330,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12997380,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12997436,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12997468,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12997508,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12997608,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12997656,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12997692,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12997718,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12997736,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12997756,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12997764,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12997768,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12997808,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12997896,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12997958,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998010,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998052,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998064,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12998134,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998146,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998180,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998244,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998262,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998304,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998322,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998328,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12998462,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998474,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12998478,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998496,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998518,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998546,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998588,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998608,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998624,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998652,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12998692,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998702,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998714,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998716,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998728,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998730,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12998878,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998932,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998960,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998964,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998968,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12998972,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998982,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998990,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12998996,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12999006,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12999020,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12999044,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12999052,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12999078,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12999082,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12999088,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12999094,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12999102,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12999110,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12999116,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12999132,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12999138,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12999256,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12999276,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12999290,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12999302,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12999690,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12999692,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14060959,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14060987,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14061101,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14061197,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14061201,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14061267,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,14061355,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14061469,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14061557,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14061649,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14061679,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14061691,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14061737,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14061845,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14061879,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14061923,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14062037,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14062087,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,14062127,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14062143,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14062161,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,14062173,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14062193,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14062197,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14062209,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14062219,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14062265,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14062269,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14062273,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14062313,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14062333,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
